Security;summary   ;description   
0;camelexamplecxftomcat failed   ;By accessing 'http  localhost  camelexamplecxftomcatwebservicesincident?wsdl' I get the following exception  Apr         PM org apache catalina core StandardWrapperValve invokeSEVERE   Allocate exception for servlet CXFServletorg springframework beans factory NoSuchBeanDefinitionException   No bean named 'cxf' is defined at org springframework beans factory support DefaultListableBeanFactory getBeanDefinition DefaultListableBeanFactory java    at org springframework beans factory support AbstractBeanFactory getMergedLocalBeanDefinition AbstractBeanFactory java    at org springframework beans factory support AbstractBeanFactory doGetBean AbstractBeanFactory java    at org springframework beans factory support AbstractBeanFactory getBean AbstractBeanFactory java    at org springframework context support AbstractApplicationContext getBean AbstractApplicationContext java    at org apache cxf transport servlet CXFServlet loadBus CXFServlet java    at org apache cxf transport servlet CXFNonSpringServlet init CXFNonSpringServlet java    at org apache catalina core StandardWrapper initServlet StandardWrapper java    at org apache catalina core StandardWrapper loadServlet StandardWrapper java    at org apache catalina core StandardWrapper allocate StandardWrapper java    at org apache catalina core StandardWrapperValve invoke StandardWrapperValve java    at org apache catalina core StandardContextValve invoke StandardContextValve java    at org apache catalina authenticator AuthenticatorBase invoke AuthenticatorBase java    at org apache catalina core StandardHostValve invoke StandardHostValve java    at org apache catalina valves ErrorReportValve invoke ErrorReportValve java    at org apache catalina valves AccessLogValve invoke AccessLogValve java    at org apache catalina core StandardEngineValve invoke StandardEngineValve java    at org apache catalina connector CoyoteAdapter service CoyoteAdapter java    at org apache coyote http AbstractHttpProcessor process AbstractHttpProcessor java    at org apache coyote AbstractProtocol$AbstractConnectionHandler process AbstractProtocol java    at org apache tomcat util net JIoEndpoint$SocketProcessor run JIoEndpoint java    at java util concurrent ThreadPoolExecutor$Worker runTask ThreadPoolExecutor java    at java util concurrent ThreadPoolExecutor$Worker run ThreadPoolExecutor java    at java lang Thread run Thread java      
0;Restarting routes using sql aggregation repository may lead to Class loading issues   ;Its the code in ClassLoadingAwareObjectInputStream in camelsql that has the bug    
0;Make SqsConsumer support async processors   ;Switch SqsConsumer from using getProcessor   process   to getAsyncProcessor   process   with a callback to allow use of async processors As I understand it is ok to always use the async processor call as its to show that 'the caller supports having the exchange asynchronously processed' rather than specifically always process it asynchronously    
0;Camel archetype component  Use bundle packaging so component is ready to install in OSGi   ;The component archetypes should have the pom xml changed so they generate a project that use bundle packaging with the felix bundle plugin Then the component is ready to install in OSGi See nabblehttp  camel  n nabble comCreatingnewprocessorcomponentstd html   
0;AdviceWith doesn't work with doTry   ;I have the following route definition   from 'direct  billing_' + operation   routeId getRouteId operation    errorHandler noErrorHandler     propagate exceptions to the parent route  validate body   isInstanceOf  com cleverlance cleverbss integration modules in customer model Customer class    beanRef BILLING_CUSTOMER_ROUTE_BEAN  'createRequestFor' + WordUtils capitalize operation    SetCustomer gt  XML  marshal jaxbIn   doTry    to uri + '?messageSender billingSender'  id 'toURI'   doCatch AlreadyExistsException class   setProperty exPropertyName  property Exchange EXCEPTION_CAUGHT    end    choice    when property exPropertyName  isNull     XML gt  SetCustomerResponse  unmarshal jaxbOut   endChoice   And I would like to replace TO in the tests   getCamelContext   getRouteDefinition BillingCustomerRoutes ROUTE_ID_UPDATE_CUSTOMER   adviceWith getCamelContext    new AdviceWithRouteBuilder     @Override public void configure   throws Exception   weaveByType ToDefinition class  replace   process new Processor     @Override public void process Exchange exchange  throws Exception   throw new AlreadyExistsException 'msg'  new AlreadyExists                When I use weaveById 'toURI'  or weaveByToString    it doesn't work neither    
0;Mina UDP default codec should keep the data as byte[]   ;The MinaUdpProtocolCodecFactory on the consumer side decodes data from an udp datagram to a byte[]  byte[] bytes   context getTypeConverter   convertTo byte[] class  in  On the provider side where it gets back to the wire it gets converted to a string   String value   context getTypeConverter   convertTo String class  message  and then set to the ByteBuffer with the given charset The result is that the original datagram is not valid anymore  The default codec should the data convert to a byte array or keep the data as byte array    
0;debugBefore   and debugAfter   not called if unit test extends CamelBlueprintTestSupport   ;A test that extends CamelBlueprintTestSupport does not get its debugBefore   and debugAfter   methods called    
0;Property placeholder optimization broke placeholders in Spring camelContext configuration   ;We are upgrading from    to     and are getting an error on startup Example Spring configuration  lt camelContext id 'camel' handleFault 'true' autoStartup '  autoStartup  ' xmlns 'http  camel apache orgschemaspring'gt  lt contextScan gt  lt jmxAgent id 'camelAgent' createConnector 'true' registryPort '  jmxPort  ' gt lt camelContextgt lt bean id 'properties' class 'org apache camel component properties PropertiesComponent'gt  lt property name 'location' value 'classpath  foo properties'gt lt beangt As you can see  we use the Camel properties component to configure Camel autostartup  JMX port  etc This is the error we're getting on startup  org springframework beans factory BeanCreationException   Error creating bean with name 'properties' defined in class path resource [orgapachecamelcomponentpropertiesSpringPropertiesComponentTest xml]   Initialization of bean failed  nested exception is org springframework beans factory BeanCreationException   Error creating bean with name 'camel'   Invocation of init method failed  nested exception is java lang IllegalArgumentException   PropertiesComponent with name properties must be defined in CamelContext to support property placeholders  at org springframework beans factory support AbstractAutowireCapableBeanFactory doCreateBean AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractAutowireCapableBeanFactory createBean AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractBeanFactory$ getObject AbstractBeanFactory java    at org springframework beans factory support DefaultSingletonBeanRegistry getSingleton DefaultSingletonBeanRegistry java    at org springframework beans factory support AbstractBeanFactory doGetBean AbstractBeanFactory java    at org springframework beans factory support AbstractBeanFactory getBean AbstractBeanFactory java    at org springframework beans factory support DefaultListableBeanFactory preInstantiateSingletons DefaultListableBeanFactory java    at org springframework context support AbstractApplicationContext finishBeanFactoryInitialization AbstractApplicationContext java    at org springframework context support AbstractApplicationContext refresh AbstractApplicationContext java    at org springframework context support ClassPathXmlApplicationContext lt initgt  ClassPathXmlApplicationContext java    at org springframework context support ClassPathXmlApplicationContext lt initgt  ClassPathXmlApplicationContext java    at org apache camel component properties SpringPropertiesComponentTest createApplicationContext SpringPropertiesComponentTest java    at org apache camel spring SpringTestSupport setUp SpringTestSupport java    at junit framework TestCase runBare TestCase java    at org apache camel TestSupport runBare TestSupport java    at junit framework TestResult$ protect TestResult java    at junit framework TestResult runProtected TestResult java    at junit framework TestResult run TestResult java    at junit framework TestCase run TestCase java    at junit framework TestSuite runTest TestSuite java    at junit framework TestSuite run TestSuite java    at org junit internal runners JUnitClassRunner run JUnitClassRunner java    at org eclipse jdt internal junit runner JUnitTestReference run JUnitTestReference java    at org eclipse jdt internal junit runner TestExecution run TestExecution java    at org eclipse jdt internal junit runner RemoteTestRunner runTests RemoteTestRunner java    at org eclipse jdt internal junit runner RemoteTestRunner runTests RemoteTestRunner java    at org eclipse jdt internal junit runner RemoteTestRunner run RemoteTestRunner java    at org eclipse jdt internal junit runner RemoteTestRunner main RemoteTestRunner java   Caused by   org springframework beans factory BeanCreationException   Error creating bean with name 'camel'   Invocation of init method failed  nested exception is java lang IllegalArgumentException   PropertiesComponent with name properties must be defined in CamelContext to support property placeholders  at org springframework beans factory support AbstractAutowireCapableBeanFactory initializeBean AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractAutowireCapableBeanFactory doCreateBean AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractAutowireCapableBeanFactory createBean AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractBeanFactory$ getObject AbstractBeanFactory java    at org springframework beans factory support DefaultSingletonBeanRegistry getSingleton DefaultSingletonBeanRegistry java    at org springframework beans factory support AbstractBeanFactory doGetBean AbstractBeanFactory java    at org springframework beans factory support AbstractBeanFactory getBean AbstractBeanFactory java    at org springframework context support AbstractApplicationContext getBean AbstractApplicationContext java    at org apache camel spring CamelBeanPostProcessor$ getOrLookupCamelContext CamelBeanPostProcessor java    at org apache camel impl DefaultCamelBeanPostProcessor postProcessBeforeInitialization DefaultCamelBeanPostProcessor java    at org apache camel spring CamelBeanPostProcessor postProcessBeforeInitialization CamelBeanPostProcessor java    at org springframework beans factory support AbstractAutowireCapableBeanFactory applyBeanPostProcessorsBeforeInitialization AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractAutowireCapableBeanFactory initializeBean AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractAutowireCapableBeanFactory doCreateBean AbstractAutowireCapableBeanFactory java         moreCaused by   java lang IllegalArgumentException   PropertiesComponent with name properties must be defined in CamelContext to support property placeholders  at org apache camel impl DefaultCamelContext resolvePropertyPlaceholders DefaultCamelContext java    at org apache camel util CamelContextHelper parseBoolean CamelContextHelper java    at org apache camel core xml AbstractCamelContextFactoryBean initCamelContext AbstractCamelContextFactoryBean java    at org apache camel core xml AbstractCamelContextFactoryBean afterPropertiesSet AbstractCamelContextFactoryBean java    at org springframework beans factory support AbstractAutowireCapableBeanFactory invokeInitMethods AbstractAutowireCapableBeanFactory java    at org springframework beans factory support AbstractAutowireCapableBeanFactory initializeBean AbstractAutowireCapableBeanFactory java         moreI believe this is a sideeffect of the optimization introduced in CAMEL  which was incorporated into    and    I'll attach a small patch that modifies one of the unit tests in the camelspring component to reproduce the issue    
0;Camelvalidator not able to resolve schema when using useSharedSchema false   ;This one works   lt to uri 'validator  METAINFxsdfundscheckmaintainavailablebalance xsd' gt This one doesn't   lt to uri 'validator  METAINFxsdfundscheckmaintainavailablebalance xsd?useSharedSchema false' gt it fails with  org xml sax SAXParseException   schema_reference    Failed to read schema document 'null'  because   could not find the document    the document could not be read    the root element of the document is not lt xsd  schemagt  The streamsource object in the validator is populated  but the buffered inputstream object has no content   
0;Moving logic out of getTypeConverter   ;TypeConverter is never added as a service if we use the method setTypeConverter    Used through camelguice you had expect this service to be active without additional instruction See    http  camel  n nabble comAmbiguityinDefaultCamelContextwithTypeConvertertd html   
0;Control Bus  Add suspend and resume actions   ;We have start and stop actions  But we need suspend and resume as well    
0;camelnetty  Loading key store and trust stores should support classpath as well   ;The options keyStoreFile and trustStoreFile is currently java io File based We should use the resource loader API in Camel so we can load from classpath as well    
1;DefaultShutdownStrategy shutdown timeout of  will never timeout and go in negative time   ;A timeout of  won't timeout in the instant  the time will go negative  camelcontext stopRoute routeId    TimeUnit SECONDS  false    org apache camel impl DefaultShutdownStrategy     Waiting as there are still  inflight and pending exchanges to complete  timeout in  seconds  org apache camel impl DefaultShutdownStrategy     Waiting as there are still  inflight and pending exchanges to complete  timeout in  seconds  org apache camel impl DefaultShutdownStrategy     Waiting as there are still  inflight and pending exchanges to complete  timeout in  seconds  Found a post related to it there    http  camel  n nabble comForcefullyshuttingdownroutestd html   
0;link to camel registry in camelstax is missing   ;   
0;Validations exception should include linecolumn   ;When a 'validator  ' route step reports exceptions  they should include the linecolumn location Here is a small patch that adds support for it    
0;camelsjms  Consumers should always use dedicated Sessions   ;If you add more then one MessageListener to a Session then that session will use a single thread to notify each MessageListener in turn  Which defeats the purpose of using multiple MessageListeners  at least in my opinion sessionCount in SjmsEndpoint should be ignored for Consumers  each Consumer  consumerCount  should instead use a dedicated Session  like what happens when transactions are enabled    
0;vm component  Stopping a route when using multipleConsumers should not stop MP if there is other routes using it   ;See nabblehttp  camel  n nabble comRemovingroutestopsotherroutesfromthesameproducertp html   
0;Headers are not set correctly in some situation   ;If I define a route like this   from 'lt MyUrlgt test'   setHeader Exchange HTTP_RESPONSE_CODE  simple ''    my http client get a  response code  If a add something else on the route like   from 'lt MyUrlgt test'   setHeader Exchange HTTP_RESPONSE_CODE  simple ''    log ''  my http client get a  response code as expected  forum   http  camel  n nabble comroutehttpcodetd html   
0;New restlet endpoints don't work if route is created after restlet server is started    ;If a route with restlet endponit is created after restlet server is started  restlet can't handle the endpoint correctly  because restlet translate all URI pattern of routes at server starting  but don't it for later attached routes  So we must translate the URI pattern before attach it to restlet after restlet server is started  See http  restlet tigris orgissuesshow_bug cgi?id     
0;Route with suspended SedaConsumer can't be stopped correctly   ;Route with suspended SedaConsumer can't be stopped correctly  Here is test   @Test public void testOriginalSedaShutdownSuspended   throws Exception   SedaEndpoint endpoint   context   getEndpoint 'seda  test'  SedaEndpoint class   context   addRouteDefinition new RouteDefinition    id 'testRoute'   from endpoint   to 'log  body'     Setlt SedaConsumergt  consumers   endpoint getConsumers    Assert assertFalse consumers isEmpty     for  SedaConsumer sedaConsumer   consumers    sedaConsumer suspend      Assert assertTrue context   stopRoute 'testRoute'    TimeUnit SECONDS  true        
0;cxf endpoint's should log the parsing exception when failing to extract the root element name   ;When the content is not xml and the root element is not correctly extracted by the CxfEndpoint's root element extraction method  the original exception is not logged but a subsequent exception  not the original one  will be thrown upwards  This behavior is confusing and could potentially lead to another issue depending on what the stax parser does on its getLocalName   Currently  when r next   throws an exception  it's ignored and the subsequent call to r getLocalName  's exception is thrown So I think it's preferable to log the original exception and simply return null as in the other cases for not finding the root element Logging the original exception will provide a more helpful information in spotting the issue  as it will show up like  com ctc wstx exc WstxUnexpectedCharException   Unexpected character 'c'  code   in prolog  expected 'lt 'This is an action to the point raised in http  camel  n nabble comTestroutewithCXFendpointtd html   
0;File consumer  Race condition for markerFile read lock strategy   ;See nabblehttp  camel  n nabble comFilemarkerFilestrategyraceconditiontp htmlWe should delete the  camelLock file last  as currently we move the processed file first  And there is a very tiny tiny window where another process could potential see the file and pickup it    
0;baseResource of Jetty ServletContextHandler does not work when project deployed as a bundle   ;If we package a camel websocket route  'websocket       newsTopic?sendToAll trueamp staticResources classpath  webapp'  as a bundle and set the staticResources as parameter  classpath  webapp   then the pages cannot be accessed from the browserCode should be  if  resources[] equals 'classpath'     URL url   this getCamelContext   getClassResolver   loadResourceAsURL resources[]   context setBaseResource Resource newResource url      else if  resources[] equals 'file'     context setBaseResource Resource newResource resources[]        
0;endChoice   has no effect in nested choice definition   ;I just upgraded from    to    and noticed that nested choice definitions started acting strangely  For example    choice    when header Exchange EXCEPTION_CAUGHT  isNotNull       setBody exceptionMessage   append SystemUtils LINE_SEPARATOR  append exceptionStackTrace      choice    when header HEADER_CONTROLLER_ID  isNotNull     a  setHeader Exchange FILE_NAME  simple AUDIT_CONTROLLER_FAILED_FILENAME + ' error log'    to ENDPOINT_AUDIT_DIR   otherwise    b  setHeader Exchange FILE_NAME  simple AUDIT_FAILED_FILENAME + ' error log'    to ENDPOINT_AUDIT_DIR   INSERTING  end   here solves the issue  endChoice    log LoggingLevel WARN  'DLQ written   $ in header CamelExceptionCaught '  otherwise      log LoggingLevel WARN  'DLQ written' + MESSAGE_LOG_FORMAT   end  I have a test that is supposed to go through  and a  However it now passes through  and !It looks like the endChoice   in b has no effect and the otherwise   in  is executed instead of b  Inserting and end   statement as shown seems to solve the issue  but it looks suspicious It's probably a regression introduced by the fix for CAMEL  but I'm not  sure    
0;camelquartz  Stateful job  Redeploying bundlewar and having changed endpoint uri issue   ;Seehttp  camel  n nabble comIncamequartzrouteafterbundleupdatejobsarenottriggredtp htmlIn these situations we should use job name to name the job unique so when you change the endpoint uri and redeploy the appsbundles  then camelquartz can find the old job in the quartz persistent store There may be logic needed to lookup using job name as the unique name in these situations  and then allow endpoint uri options to change over time  such as the cron trigger etc  Which should be adjusted accordingly as well    
0;connectionTimeout property is ignored by JavaMail   ;JavaMail ignores the timeout values set via the connectionTimeout property  Within MailConfiguration    createJavaMailProperties the mail lt protocolgt  timeout and mail lt protocolgt  connectionTimeout parameters are set as long values In com sun mail util PropUtil    getInt  line   the property is ignored since it is a long valueChanging the type of connectionTimeout from long to int would be the cleanest solution  another suggestion would be to downcast the connectionTimeout in MailConfiguration    createJavaMailProperties   
0;NULL values are not supported in named parameters   ;Due to the bug in the DefaultSqlPrepareStatementStrategy there no ability to use NULL values Following query will be failed  if we try to use NULL as a parameter value  select a  b from foo where    param IS NOT NULL AND a gt     OR    param IS NOT NULL AND b gt   We'll get an error   Caused by   java sql SQLException   Number of parameters mismatch  Expected     was  at org apache camel component sql DefaultSqlPrepareStatementStrategy populateStatement DefaultSqlPrepareStatementStrategy java    ~ camelsql   jar      at org apache camel component sql SqlProducer$ doInPreparedStatement SqlProducer java    ~ camelsql   jar      at org apache camel component sql SqlProducer$ doInPreparedStatement SqlProducer java    ~ camelsql   jar      at org springframework jdbc core JdbcTemplate execute JdbcTemplate java    ~ springjdbc   RELEASE jar     RELEASE Fix is quite simple   iterator implementation  returned by DefaultSqlPrepareStatementStrategy createPopulateIterator    should be changed as follows   return new Iteratorlt Objectgt      private NamedQueryParser parser   new NamedQueryParser query   private String nextParam  private boolean done  @Override public boolean hasNext     if  done    return false    if  nextParam    null    nextParam   parser next    if  nextParam    null    done   true      return nextParam !  null    @Override public Object next     if !hasNext     throw new NoSuchElementException      boolean contains   bodyMap !  null ? bodyMap containsKey nextParam     false  contains |  headerMap !  null ? headerMap containsKey nextParam     false  if  !contains    throw new RuntimeExchangeException 'Cannot find key [' + nextParam + '] in message body or headers to use when setting named parameter in query [' + query + ']'  exchange      get from body before header Object next   bodyMap !  null ? bodyMap get nextParam     null  if  next    null    next   headerMap !  null ? headerMap get nextParam     null    nextParam   null  return next    @Override public void remove      noop        
0;Can't access to length of Array  java  from simple language   ;Cannot evaluate length on java lang String[] in simpleI suspect this is because this is part of the language itself  But still  why not?repro steprun this   ?xml version ' ' encoding 'UTF'?gt lt routes xmlns 'http  camel apache orgschemaspring' gt  lt routegt  lt from uri 'timer  test?repeatCount 'gt  lt setBodygt  lt groovygt [[  'Chaine_avec_des_underscores'    'c']  ['d'  'e'  'f']]lt groovygt  lt setBodygt  lt splitgt  lt simplegt $ body lt simplegt  lt setHeader headerName 'splittedColumn'gt  lt simplegt $ body[] split '_'  lt simplegt  lt setHeadergt  lt log message '$ header splittedColumn length 'gt  lt splitgt  lt routegt lt routesgt errors with  org apache camel language bean RuntimeBeanExpressionException   Failed to invoke method    length on null due to   org apache camel language bean RuntimeBeanExpressionException   Failed to invoke method   length on null due to   org apache camel component bean MethodNotFoundException   Method with name   length not found on bean   [Ljava lang String @ of type   [Ljava lang String   Exchange[Message   [d  e  f]]   
0;org apache camel main MaindoStop   throws java lang IndexOutOfBoundsException   ;When calling a Camel application with parameter h all parameters are printed an the program exits But it is no clean exit  it throws an java lang IndexOutOfBoundsException The reason for this is the expression in doStop    +getCamelContexts   get   stop   get   returns null  if no context is initialized yet See camelusers mailinglist  thread 'Bug in org apache camel main MaindoStop   ?'   
0;SFTP   NPE if no private key file is supplied   ;Hi a NPE is thrown if no private key file is supplied in the configuration for SFTP  The error isCaused by   java lang NullPointerException   while trying to get the length of an array loaded from local variable 'foo'at com jcraft jsch Buffer putString Buffer java   I have analysed the code a bit and found that the problem is causedby the class SftpOperations  The method createSession sets the userInfo for the seesion by an inline class  Here the method promptKeyboardInteractive does not work correctly if no private key file is supplied  In that case JSCH switches to userpw authorization and this method is called  But since there is no password maintained the configation object returns NULL  The present implementation adds it to the string array causing the error in JSCH  JSCH either wants a NULL string array or an empty string array  I have tested both   So the code should look e g  as follows   public String[] promptKeyboardInteractive String destination  String name  String instruction  String[] prompt  boolean[] echo    String password   configuration getPassword    if  password    null    return new String[]    else   return new String[]   password       With that change JSCH returnsCaused by   java io FileNotFoundException    datasshid_rsa  No such file or directory  at java io FileInputStream open Native Method and that is the real cause of the error Best Regards J?rg   
0;Routing slip EIP  Does not send ExchangeSentEvent notifications   ;When using routing slip eip  then we only get the ExchangeSendingEvent  what we miss is the ExchangSentEvent    
0;FtpConsumer fills up log file with 'Cannot connectlogin' WARN level messages   ;If the FTP server becomes unavailable  the container log gets flooded with WARNlevel messages and gets filled with lines like        WARN  org apache camel component file remote FtpConsumer  Cannot connectlogin to   ftp  adpt@localhost    Will skip this poll       WARN  org apache camel component file remote FtpConsumer  Cannot connectlogin to   ftp  adpt@localhost    Will skip this poll       WARN  org apache camel component file remote FtpConsumer  Cannot connectlogin to   ftp  adpt@localhost    Will skip this poll i e  a WARN message gets added to the log every five seconds  We only need to be notified once per incidence The issue is in org apache camel component file remote RemoteFileConsumer prePollCheck   I recommend a table of latches  keyed by endpoint key  The latch is set when the initial warning is logged  then cleared upon any subsequent successful connection    
0;camelnetty  unable to consume on UDP multicast addresses   ;When using a route to listen to UDP multicast address   no messages seem to get consumed  No exceptions are observed  Multicast address is defined as addresses in the range of     through      http  en wikipedia orgwikiMulticast_address Input was simple string  e g  'Test String' Example Route  lt routegt  lt from uri 'netty  udp       ?allowDefaultCodec falseamp sync falseamp broadcast true'gt lt routegt Found an old topic in the user discussion forum that seems related  Did not find any unit tests in the Camel source code exercising this behavior   http  camel  n nabble comcamelnettyandmulticasttt html    
0;Wrong InputStream reference is used in method storeFile of class ScpOperations   ;In method storeFile String name  Exchange exchange  of class org apache camel component jsch ScpOperations the wrong reference of the required input stream is used  line    Should be write channel  file  is  cfg   instead of write channel  file  exchange getIn   getMandatoryBody InputStream class   cfg     
0;camelcxf should shutdown the bus when the endpoint is stopped    ;If the bus is create by cxfEndpoint itself  cxfEndpoint should shutdown it when the endpoint is stopped    
0;JMX  browsable endpoints such as seda has some attributes listed as unavaiable   ;See screenshotThe problem is related to extending a ManagedEndpoint then some options is shown as unavaiable in JMX consoles    
0;SFTP endpoint fails if the server disconnected the socket   ;If the ssh server disconnects the socket held by an SFTP endpoint  and the disconnect option is not set to true  the next call to this endpoint will fail  A call after the failed call will reconnect  and succeed if the server is available again  The error message is as follows  SftpSimpleProduceDisconnectTestorg apache camel component file remote sftp SftpSimpleProduceDisconnectTesttestSftpSimpleProduce org apache camel component file remote sftp SftpSimpleProduceDisconnectTest org apache camel CamelExecutionException   Exception occurred during execution on the exchange   Exchange Message   Hello World  at org apache camel util ObjectHelper wrapCamelExecutionException ObjectHelper java    at org apache camel util ExchangeHelper extractResultBody ExchangeHelper java    at org apache camel impl DefaultProducerTemplate extractResultBody DefaultProducerTemplate java    at org apache camel impl DefaultProducerTemplate extractResultBody DefaultProducerTemplate java    at org apache camel impl DefaultProducerTemplate sendBodyAndHeader DefaultProducerTemplate java    at org apache camel impl DefaultProducerTemplate sendBodyAndHeader DefaultProducerTemplate java    at org apache camel component file remote sftp SftpSimpleProduceDisconnectTest testSftpSimpleProduce SftpSimpleProduceDisconnectTest java    at sun reflect NativeMethodAccessorImpl invoke Native Method  at sun reflect NativeMethodAccessorImpl invoke Unknown Source  at sun reflect DelegatingMethodAccessorImpl invoke Unknown Source  at java lang reflect Method invoke Unknown Source  at org junit runners model FrameworkMethod$ runReflectiveCall FrameworkMethod java    at org junit internal runners model ReflectiveCallable run ReflectiveCallable java    at org junit runners model FrameworkMethod invokeExplosively FrameworkMethod java    at org junit internal runners statements InvokeMethod evaluate InvokeMethod java    at org junit internal runners statements RunBefores evaluate RunBefores java    at org junit internal runners statements RunAfters evaluate RunAfters java    at org junit rules TestWatcher$ evaluate TestWatcher java    at org junit rules RunRules evaluate RunRules java    at org junit runners ParentRunner runLeaf ParentRunner java    at org junit runners BlockJUnitClassRunner runChild BlockJUnitClassRunner java    at org junit runners BlockJUnitClassRunner runChild BlockJUnitClassRunner java    at org junit runners ParentRunner$ run ParentRunner java    at org junit runners ParentRunner$ schedule ParentRunner java    at org junit runners ParentRunner runChildren ParentRunner java    at org junit runners ParentRunner access$ ParentRunner java    at org junit runners ParentRunner$ evaluate ParentRunner java    at org junit internal runners statements RunBefores evaluate RunBefores java    at org junit internal runners statements RunAfters evaluate RunAfters java    at org junit runners ParentRunner run ParentRunner java    at org eclipse jdt internal junit runner JUnitTestReference run JUnitTestReference java    at org eclipse jdt internal junit runner TestExecution run TestExecution java    at org eclipse jdt internal junit runner RemoteTestRunner runTests RemoteTestRunner java    at org eclipse jdt internal junit runner RemoteTestRunner runTests RemoteTestRunner java    at org eclipse jdt internal junit runner RemoteTestRunner run RemoteTestRunner java    at org eclipse jdt internal junit runner RemoteTestRunner main RemoteTestRunner java   Caused by   org apache camel component file GenericFileOperationFailedException   Cannot change directory to   target at org apache camel component file remote SftpOperations doChangeDirectory SftpOperations java    at org apache camel component file remote SftpOperations changeCurrentDirectory SftpOperations java    at org apache camel component file remote SftpOperations storeFile SftpOperations java    at org apache camel component file GenericFileProducer writeFile GenericFileProducer java    at org apache camel component file GenericFileProducer processExchange GenericFileProducer java    at org apache camel component file remote RemoteFileProducer process RemoteFileProducer java    at org apache camel util AsyncProcessorConverterHelper$ProcessorToAsyncProcessorBridge process AsyncProcessorConverterHelper java    at org apache camel processor CamelInternalProcessor process CamelInternalProcessor java    at org apache camel processor UnitOfWorkProducer process UnitOfWorkProducer java    at org apache camel impl ProducerCache$ doInProducer ProducerCache java    at org apache camel impl ProducerCache$ doInProducer ProducerCache java    at org apache camel impl ProducerCache doInProducer ProducerCache java    at org apache camel impl ProducerCache sendExchange ProducerCache java    at org apache camel impl ProducerCache send ProducerCache java    at org apache camel impl DefaultProducerTemplate send DefaultProducerTemplate java    at org apache camel impl DefaultProducerTemplate sendBodyAndHeader DefaultProducerTemplate java         moreCaused by       at com jcraft jsch ChannelSftp cd ChannelSftp java    at org apache camel component file remote SftpOperations doChangeDirectory SftpOperations java         moreCaused by   java io IOException   Pipe closed at java io PipedInputStream read Unknown Source  at java io PipedInputStream read Unknown Source  at com jcraft jsch ChannelSftp fill ChannelSftp java    at com jcraft jsch ChannelSftp header ChannelSftp java    at com jcraft jsch ChannelSftp _realpath ChannelSftp java    at com jcraft jsch ChannelSftp cd ChannelSftp java         more   
0;Predicates from java dsl are not dumped to xml correctly   ;Predicates defined in the java dsl are not dumped to xml when using jmx Eg  this java dsl route  from 'seda  a'  choice   when header 'test'  isNotNull    log 'not null'  end   to 'mock  a'  Will be dumped as this  lt ?xml version ' ' encoding 'UTF' standalone 'yes'?gt lt route group 'com example TestRoute' id 'route' xmlns 'http  camel apache orgschemaspring'gt  lt from uri 'seda  a'gt  lt choice id 'choice'gt  lt when id 'when'gt  lt expressionDefinitiongt  lt log message 'not null' id 'log'gt  lt whengt  lt choicegt  lt to uri 'mock  a' id 'to'gt lt routegt The lt expressionDefinitiongt  element should contain the expression This seems similar to CAMEL    
0;camelcmis component   test packages have the wrong name   ;Unit tests for camelcmis are under package org apache camel componenet instead of org apache camel componentActions    Rename folder srctestjavaorgapachecamelcomponenet to srctestjavaorgapachecamelcomponent  Fix the package name in each unit testAffected version    SNAPSHOT and before   
0;camelcxf ClassCastException when use cxf FailoverFeature   ;With PAYLOAD data format used  the first element in argument is casted to a CxfPayload instance and the argument is changed into a Listlt DOMSourcegt  instance by the method 'setParameters' in class org apache camel component cxf CxfEndpoint Then FailoverFeature calls retry  the classcast action throws a ClassCastException btw   'message remove DataFormat class ' at the end of the method 'setParameters' dosn't work  The method 'remove' is inherited from Map  and a new message with data format PAYLOAD is created when retry    
0;Add ability to connect to SQS queue of different owner   ;Unable to connect to Amazon SQS queue owned by a different account  In BB scenario  would like to have different accounts for owner  writer  and reader of a queue    
0;Support attaching to SQS queues where the user doesn't have permission to list the queues  manually build URL    ;Currently the code assume that the user either has permission to list all the queues on their account or run a query request to get the queue url  In situations where security is more controlled you might have permission to readwrite tofrom a queue but not have permission to query SQS for the URL  In these cases there needs to be a way to manually build the URL from the pieces in the configuration    
0;Add requestBufferSize and requestHeaderSize options for jetty   ;Add requestBufferSize and requestHeaderSize options for jetty server to allow configuration of allowable request header limitThis option is exposed by standalone jetty server but not exposed by cameljetty    
0;SimpleLanguage simple should detect if its a predicate and use that instead   ;When using predicates with the simple language static methods  then ppl should use the correct method  We should improve the javadoc  and as well add methods for easy to create predicates See nabblehttp  camel  n nabble comHowtocheckthatafileisemptytp html   
0;SJMS component throws class cast error when used with IBM Webshpere MQ   ;When using the IBM MQ JMS classes and pubsub over a TOPIC the JmsObjectFactory createMessageConsumer method throws a cast class exception  The session is being cast to a TopicSession which for MQ it is not Using pure jms this cast is not required as the session class is aware of the destination type    
